x,y
0.019289811290011248,1
0.03616265840868997,40
0.04466423617907506,79
0.06107073733589096,118
0.05597070478655648,157
0.057437810638126086,196
0.06221234478546082,235
0.08032558133082876,274
0.07137295176025306,313
0.0962463103037497,352
0.09941968947957991,391
0.11238072672350169,430
0.11730784451759876,469
0.15272945351132092,508
0.12409288211652975,547
0.16429974820286802,586
0.14360136221523268,625
0.1871186691504009,664
0.1684158965726001,703
0.18388659175055072,742
0.17511276987624003,781
0.21333999922511312,820
0.17253606556529574,859
0.2295721265023518,898
0.19767699456900104,937
0.24652303042409676,976
0.1987822204306916,1015
0.25671377810831536,1054
0.22487127451365294,1093
0.29056201984835167,1132
0.24917172559753653,1171
0.28500600950879074,1210
0.2483945887311481,1249
0.3077142607061795,1288
0.2689569049894243,1327
0.3375829705827559,1366
0.2593541994276707,1405
0.3275605608810422,1444
0.2673886711544512,1483
0.34099238408377197,1522
0.2962430849607105,1561
0.42005223583536905,1600
0.3072807677460292,1639
0.42067945118215994,1678
0.32230824499453603,1717
0.4144288427389108,1756
0.29848932934988215,1795
0.42815304415861943,1834
0.30407347072801205,1873
0.4110570575578199,1912
0.3095408924233015,1951
0.41207077969020967,1990
0.31474255412731855,2029
0.46485171445197626,2068
0.3616668744985952,2107
0.4631307382169249,2146
0.3794192536695269,2185
0.48953336763794847,2224
0.3389165463012976,2263
0.5445134196124087,2302
0.3914269575966827,2341
0.5065856061311584,2380
0.346009739282684,2419
0.48472487422345933,2458
0.3881897027394163,2497
0.584648476065644,2536
0.412392575983545,2575
0.6283217736981417,2614
0.40193990116681316,2653
0.6334334251543168,2692
0.438524380213101,2731
0.6554951174016617,2770
0.3668291849853503,2809
0.6504809728835244,2848
0.4342379110917404,2887
0.6353939021695995,2926
0.4358171994014396,2965
0.6481221377641795,3004
0.40282591970367987,3043
0.6363790415659948,3082
0.43141920697271013,3121
0.6362590669575244,3160
0.46292965786891643,3199
0.7993106433609576,3238
0.41996733911050554,3277
0.7427584268532508,3316
0.5149059409084636,3355
0.8036347381877648,3394
0.5009548117746012,3433
0.7663351402063979,3472
0.4750259832923568,3511
0.7894549082123826,3550
0.48741649358992156,3589
0.7954053085100882,3628
0.45455303748242326,3667
0.8484818937102817,3706
0.5536702514715647,3745
0.8368041753622516,3784
0.5590380348656707,3823
0.8768721385657011,3862
0.5924907308915448,3901
1.0426683710542686,3940
0.5461577203110493,3979
0.8021457414552359,4018
0.5308874410831224,4057
0.9643857365466648,4096
0.5145516904617282,4135
0.8948233726764863,4174
0.491184046744155,4213
1.102413170424393,4252
0.5589884955553026,4291
1.0231332205895622,4330
0.6006012711277758,4369
0.9211459418155905,4408
0.6410015188291075,4447
1.1695032255998172,4486
0.5473474622099058,4525
1.0144072572852887,4564
0.6714263447590464,4603
0.9709074103143058,4642
0.6560213254821775,4681
0.867512775944144,4720
0.6170555959430004,4759
1.1931507821477239,4798
0.7354087545286888,4837
1.5041493949839968,4876
0.6232146174424351,4915
1.1769557942064948,4954
0.6986834037879552,4993
1.150655603342162,5032
0.6510512079822858,5071
1.4601861906832923,5110
0.7311273665741422,5149
1.1349939839222645,5188
0.639494077598926,5227
1.5371273680117234,5266
0.5497500735022837,5305
1.3873708398889086,5344
0.6814483758352934,5383
1.423989395038838,5422
0.7454745973890625,5461
1.5015719446202302,5500
0.7337009987829116,5539
1.2790049266566514,5578
0.7292793847948326,5617
1.4597814749342761,5656
0.6859673671320022,5695
1.2500651985400129,5734
0.7446444402939645,5773
1.1866268792583636,5812
0.7084601601084527,5851
1.8343197235799835,5890
0.6451368518965553,5929
1.0455102619204748,5968
0.657428291167707,6007
1.4502116634981277,6046
0.8741799114766295,6085
1.1830110943805792,6124
0.7272436593590842,6163
2.216624315810399,6202
0.7942598493117616,6241
1.3323865852486174,6280
0.6441369457850381,6319
1.3476080326242208,6358
0.7771429070393304,6397
1.7977613254165867,6436
0.9395248925780522,6475
2.021036295678866,6514
0.7730922209678217,6553
2.1750637431220747,6592
0.7572173445645718,6631
1.4566344932196609,6670
0.8062320973038425,6709
1.1666909329245263,6748
0.6150150774050959,6787
1.3180992750706497,6826
0.8968147894737426,6865
1.319793273201401,6904
0.7770060419790008,6943
1.622519976518543,6982
0.7836144541238083,7021
1.3718995536643084,7060
0.8784960183327031,7099
1.5073925951654936,7138
0.7499032730821773,7177
1.5445479277487741,7216
0.6571847230438069,7255
1.106408795008048,7294
1.0019903013312177,7333
1.3988900956439125,7372
0.6927727235498542,7411
1.0960519854611048,7450
0.8389206218665853,7489
1.0605786332474358,7528
0.7318348455572938,7567
1.7116033053768709,7606
0.8215962038826251,7645
1.1499774862852519,7684
0.7985004952428653,7723
1.052846354752556,7762
0.7711921217366933,7801
1.0870088816380057,7840
0.6908062809324002,7879
1.5280075316888826,7918
0.6706724239730794,7957
