x,y
0.054594563064345125,1
0.15813324699464257,9
0.38009297547473553,17
0.4268672758984978,25
0.4594736994066758,33
0.4224258682891017,41
0.5432543665230515,49
0.6368263792932465,57
0.7245958853432014,65
0.7929148022284699,73
0.8839929855841283,81
0.7238217471383334,89
0.884519617845765,97
0.8848706058711606,105
1.0279401642698274,113
0.7384126948021977,121
0.8221736347560717,129
0.978704498150436,137
1.1441350384420914,145
0.8764439138767681,153
1.0895078428919789,161
0.9794218630579428,169
1.058431334910044,177
1.16409907543847,185
1.1272773074973208,193
1.376761465079899,201
1.430646146740238,209
1.3641421103566764,217
1.2047510906382053,225
1.1729819630329565,233
1.2666336328976304,241
1.3635857060601466,249
1.4315251563792935,257
1.5480150221161626,265
1.5154989875273175,273
1.2349874692377332,281
1.3202244561809708,289
1.3499011968122416,297
1.5783444788414183,305
1.3040375612661066,313
1.4806105446570623,321
1.7275688421363329,329
1.7417169238195682,337
1.9043476043177254,345
1.7611614501512742,353
2.0155277921979016,361
1.9385430239555226,369
2.022341910259826,377
1.9789603086826684,385
2.2080487003434133,393
2.1958106166776243,401
2.1959608318274424,409
2.206489133892527,417
2.152975117422817,425
2.256608659004267,433
2.3450163640068586,441
2.3238187377704094,449
2.1925938536633285,457
2.30466532023586,465
2.482625436283048,473
2.4961921865672294,481
2.411312556335278,489
2.5544580017107164,497
2.638371871509697,505
2.5301350038279744,513
2.649357868683671,521
2.6859521183470574,529
2.764672737369903,537
2.609689304123627,545
2.6493335118044268,553
2.4421219149610343,561
2.263398426764766,569
2.283106719269529,577
2.6163605857377905,585
2.5385638546893143,593
2.718300631632374,601
2.3571517379520093,609
2.3679189523722806,617
2.5625296036493848,625
2.6973303456820363,633
2.6826060631885107,641
2.7453596594662417,649
2.910208446158992,657
2.9983029385374294,665
3.0884672480375532,673
2.7604015997706766,681
3.0376317283747754,689
3.0716778359536323,697
3.078909017552444,705
2.985910309963553,713
3.1153713259424713,721
3.1274994029149514,729
3.559387465072695,737
3.3307826024713334,745
3.4288250255897683,753
3.70482724379656,761
3.2776157221971034,769
3.3794568956652515,777
3.37439323271509,785
3.36769588628058,793
3.707752544485062,801
3.362004260467633,809
3.2776892172092515,817
3.539506120760441,825
3.534478059522389,833
3.6654970027564486,841
3.752112822674474,849
3.4024141264765007,857
3.3523735214039005,865
3.562045712440233,873
3.5249903385602006,881
3.8638560296611253,889
3.751328046993833,897
3.7418893208022226,905
3.837438457677308,913
3.862159334011148,921
3.8131067465436352,929
3.65404452580371,937
3.9648347844316145,945
4.053867786669038,953
4.266831711409586,961
4.062364558587171,969
3.809165865383547,977
3.9794913987118137,985
3.741918292453179,993
4.209030578174004,1001
3.899804945041196,1009
3.6883832330589623,1017
3.8991463197083727,1025
4.043188625233134,1033
4.404277549807805,1041
4.25730522156311,1049
4.248120139104439,1057
4.2528261487154495,1065
4.510197390173021,1073
4.211426539244227,1081
4.544316574398115,1089
4.405795102063082,1097
4.49860702588663,1105
4.463933723421675,1113
4.373420455226599,1121
4.108634997103443,1129
4.267196014702675,1137
4.532256688519882,1145
4.286456558422711,1153
4.383573451473327,1161
4.395994792066897,1169
4.276373945252367,1177
4.787682046898211,1185
4.803304410524027,1193
4.91047231382525,1201
4.805279962731507,1209
5.196096030236291,1217
5.036656868773403,1225
4.52834464530644,1233
4.956159718869179,1241
5.036587778017621,1249
5.269271335924464,1257
5.131781033944703,1265
5.2270029909984865,1273
4.793731181361764,1281
5.074047327076802,1289
5.181123179961498,1297
4.625502002292027,1305
5.154083458171309,1313
5.313920003235685,1321
4.7949515789717765,1329
5.171249576597198,1337
5.533021360718995,1345
5.434226308674545,1353
5.5765442720492775,1361
4.898038887099763,1369
4.5554054074629295,1377
4.949426936710084,1385
5.288457694886737,1393
5.2662597694821764,1401
5.140714596395736,1409
5.275566766047807,1417
4.953897669723177,1425
5.362771913557336,1433
5.467762991820337,1441
5.7765386223589275,1449
5.362585792138878,1457
4.67944325993767,1465
4.8433085836573815,1473
5.180333248104654,1481
5.3047812379484665,1489
4.601036674380097,1497
5.183986484234815,1505
5.429428302180035,1513
5.49814310421603,1521
5.512168695593635,1529
5.423882730882763,1537
5.728241867938991,1545
5.8020148918976036,1553
5.881846045945655,1561
6.193192467600202,1569
6.083901864590609,1577
5.8035590455842145,1585
6.05640255119488,1593
6.156155524742839,1601
6.1953178741854575,1609
5.720333439454021,1617
6.309763127091711,1625
5.658917359973985,1633
5.98986024619016,1641
